Date;ES2YPrice;ES2YYield;ES5YPrice;ES5YYield;ES10YPrice;ES10YYield;DE2YPrice;DE2YYield;DE5YPrice;DE5YYield;DE10YPrice;DE10YYield;CH2YPrice;CH2YYield;CH5YPrice;CH5YYield;CH10YPrice;CH10YYield;EURCHF
21-Oct-2011;97.090;4.030;97.680;4.770;100.150;5.470;100.160;0.664;99.618;1.330;101.180;2.117;109.280;0.054;120.37;0.546;108.7;1.106;1.226
28-Oct-2011;96.960;4.120;98.100;4.650;99.950;5.500;100.240;0.623;99.672;1.321;100.468;2.199;109.100;0.024;120.15;0.553;108.4;1.111;1.2206
04-Nov-2011;96.740;4.250;97.130;4.940;99.440;5.640;100.650;0.406;101.388;0.968;103.823;1.830;109.000;-0.012;121.13;0.42;109.83;0.964;1.2197
11-Nov-2011;96.040;4.660;95.980;5.270;97.400;6.030;100.651;0.399;101.176;1.020;103.526;1.878;108.990;0.083;120.96;0.424;110.17;0.951;1.2388
18-Nov-2011;94.860;5.360;93.450;5.810;93.730;6.390;99.588;0.454;100.740;1.090;102.470;1.969;108.670;0.043;121.06;0.378;110.25;0.958;1.2387
25-Nov-2011;93.530;6.180;91.380;6.190;91.690;6.720;99.560;0.458;100.070;1.228;97.653;2.271;108.700;0.101;121.05;0.384;104.89;0.954;1.2321
02-Dec-2011;95.880;4.820;96.410;5.050;99.220;5.680;99.873;0.293;100.827;1.049;98.471;2.135;108.570;-0.008;121.02;0.364;110.52;0.916;1.234
09-Dec-2011;96.040;4.750;95.340;5.250;97.620;5.780;99.835;0.323;101.090;1.031;99.002;2.145;108.720;0.050;121.39;0.294;111.21;0.839;1.2355
16-Dec-2011;98.240;3.490;98.980;4.560;101.510;5.330;100.032;0.227;101.947;0.815;101.120;1.865;108.630;0.058;121.4;0.29;111.45;0.797;1.2204
23-Dec-2011;97.710;3.810;98.570;4.570;100.940;5.440;100.055;0.229;101.723;0.886;100.466;1.953;104.600;-0.114;121.44;0.317;111.36;0.79;1.2223
30-Dec-2011;98.420;3.410;100.080;4.210;102.810;5.100;100.210;0.152;102.365;0.745;101.667;1.825;108.400;0.052;121.16;0.29;105.85;0.744;1.2144
06-Jan-2012;97.730;3.820;97.420;4.930;98.620;5.760;100.150;0.171;102.195;0.783;101.350;1.854;108.480;-0.023;121.23;0.304;112.48;0.753;1.215
13-Jan-2012;99.070;3.040;100.490;4.130;102.170;5.260;100.178;0.151;100.026;0.746;102.138;1.771;108.340;-0.006;121.26;0.258;111.47;0.757;1.2072
20-Jan-2012;98.750;3.240;100.350;4.130;102.670;5.840;100.060;0.211;99.264;0.890;100.567;1.926;108.120;0.109;120.9;0.304;112.17;0.775;1.2081
27-Jan-2012;100.140;2.420;103.000;3.530;106.590;5.000;100.106;0.201;99.641;0.823;101.258;1.861;108.020;0.124;120.86;0.31;112.1;0.756;1.2061
03-Feb-2012;101.510;2.690;102.590;3.680;106.840;5.050;100.058;0.214;99.362;0.883;100.526;1.939;108.040;0.060;120.86;0.297;112.47;0.754;1.2074
10-Feb-2012;101.190;2.830;101.450;3.950;104.310;5.290;99.997;0.250;99.310;0.881;100.468;1.928;107.990;0.020;120.6;0.31;111.27;0.817;1.2086
17-Feb-2012;101.130;2.850;101.340;3.940;104.400;5.290;99.990;0.250;99.207;0.914;100.631;1.929;107.900;0.054;120.82;0.28;111.11;0.81;1.2084
24-Feb-2012;101.590;2.630;102.240;3.700;106.160;5.030;100.000;0.240;99.518;0.854;101.054;1.885;107.860;0.038;120.81;0.267;112;0.77;1.2047
02-Mar-2012;102.380;2.250;103.200;3.500;107.220;4.920;100.141;0.166;99.770;0.789;101.734;1.801;107.570;-0.010;120.85;0.244;112.37;0.685;1.2068
09-Mar-2012;102.190;2.330;102.840;3.580;106.500;5.000;100.168;0.165;99.850;0.783;101.766;1.796;107.480;0.051;120.62;0.282;112.51;0.709;1.2056
16-Mar-2012;102.020;2.400;101.990;3.760;105.020;5.180;99.810;0.341;98.430;1.072;99.558;2.052;107.300;0.060;119.68;0.434;110.25;0.936;1.206
23-Mar-2012;101.980;2.420;100.550;3.980;103.150;5.380;100.018;0.235;99.316;0.888;101.119;1.872;107.270;0.070;119.87;0.377;110.41;0.896;1.2049
30-Mar-2012;101.570;2.610;100.280;4.300;103.320;5.360;100.040;0.209;99.694;0.798;101.727;1.798;107.390;0.060;119.9;0.34;111.03;0.857;1.2039
06-Apr-2012;100.800;2.990;98.530;4.610;100.670;5.750;100.200;0.156;100.149;0.720;102.299;1.737;107.340;0.036;120.28;0.29;110.98;0.811;1.2005
13-Apr-2012;99.840;3.480;97.320;4.890;99.280;5.960;100.232;0.126;100.446;0.668;100.190;1.729;107.300;0.025;120.24;0.244;111.71;0.752;1.2025
20-Apr-2012;99.790;3.510;97.760;4.810;99.200;5.980;100.192;0.138;100.300;0.676;100.250;1.711;107.270;-0.021;119.97;0.31;111.97;0.766;1.2015
27-Apr-2012;100.130;3.330;97.880;4.790;99.500;5.840;100.280;0.103;100.556;0.643;100.499;1.704;106.990;0.011;120.14;0.259;112.34;0.72;1.2011
04-May-2012;100.180;3.300;98.250;4.700;100.660;5.750;100.296;0.093;100.939;0.555;101.510;1.583;107.130;-0.030;120.48;0.203;112.59;0.667;1.2012
11-May-2012;99.380;3.730;97.080;5.020;98.820;6.010;100.300;0.090;99.729;0.550;102.082;1.517;106.850;-0.020;120.29;0.198;113.12;0.638;1.2011
18-May-2012;98.630;4.150;95.630;5.370;97.200;6.250;100.351;0.054;100.031;0.495;103.037;1.423;106.840;-0.068;120.55;0.14;113.32;0.616;1.201
25-May-2012;98.310;4.330;95.100;5.380;96.910;6.350;99.888;0.049;100.220;0.457;103.502;1.371;107.010;-0.119;120.33;0.106;112.9;0.638;1.2012
01-Jun-2012;97.150;5.000;93.230;6.020;95.200;6.520;99.976;0.010;100.806;0.322;105.400;1.173;107.140;-0.191;121.1;0.042;114.24;0.497;1.2012
08-Jun-2012;100.530;4.430;99.480;5.650;97.390;6.230;99.898;0.055;100.275;0.456;104.054;1.337;106.940;-0.273;120.82;0.072;113.15;0.586;1.2008
15-Jun-2012;99.080;5.060;96.370;6.260;92.740;6.860;99.844;0.081;99.923;0.526;102.930;1.448;107.000;-0.236;121.05;0.004;113.77;0.57;1.2008
22-Jun-2012;100.010;4.660;97.970;5.890;95.810;6.420;99.729;0.140;99.329;0.643;101.583;1.581;106.970;-0.351;120.91;0.016;113.73;0.57;1.2007
29-Jun-2012;99.980;4.600;98.190;5.770;95.610;6.520;99.722;0.124;99.378;0.609;101.323;1.579;106.770;-0.151;120.49;0.083;112.64;0.658;1.2013
06-Jul-2012;99.350;5.200;96.400;6.350;92.550;6.950;100.004;-0.009;100.700;0.342;103.830;1.330;106.540;-0.212;120.8;0.014;113.72;0.548;1.2008
13-Jul-2012;100.080;4.650;97.580;6.080;94.520;6.590;100.086;-0.038;100.893;0.307;104.530;1.259;106.800;-0.339;120.84;-0.01;113.95;0.538;1.2007
20-Jul-2012;97.960;5.930;94.210;6.980;90.800;7.300;100.123;-0.068;101.214;0.239;105.490;1.167;106.640;-0.410;120.79;-0.007;114.24;0.479;1.2009
27-Jul-2012;98.790;5.350;95.860;6.520;93.560;6.780;100.047;-0.029;100.390;0.418;103.290;1.394;106.500;-0.424;120.37;0.042;113.91;0.53;1.2008
03-Aug-2012;100.970;5.180;96.980;6.470;92.240;7.180;100.048;-0.026;100.310;0.420;103.100;1.408;106.690;-0.436;120.57;0.02;114.44;0.508;1.2014
10-Aug-2012;101.080;4.170;97.730;6.050;92.800;6.940;100.138;-0.065;100.704;0.346;103.439;1.383;106.460;-0.363;120.3;0.023;113.09;0.576;1.2007
17-Aug-2012;101.770;3.780;99.220;5.660;95.560;6.500;100.067;-0.040;100.310;0.416;102.324;1.489;106.260;-0.281;120.04;0.045;113.13;0.562;1.2008
24-Aug-2012;101.710;3.750;99.370;5.690;95.850;6.450;100.034;-0.021;100.750;0.368;103.820;1.367;106.330;-0.364;120.45;-0.017;113.82;0.519;1.2007
31-Aug-2012;101.630;3.790;98.690;5.880;93.560;6.740;100.047;-0.032;100.712;0.344;103.680;1.340;106.260;-0.425;120.4;-0.04;114.03;0.507;1.2007
07-Sep-2012;103.300;2.875;103.540;4.577;100.630;5.678;99.912;0.035;100.210;0.449;99.753;1.522;105.870;-0.161;119.82;0.058;113.3;0.589;1.21
14-Sep-2012;102.770;3.245;103.060;4.805;100.480;5.818;99.793;0.105;99.030;0.711;98.095;1.710;105.700;-0.137;118.17;0.048;112.71;0.649;1.2165
21-Sep-2012;102.750;3.191;103.310;4.732;100.510;5.797;99.913;0.035;99.517;0.595;99.062;1.598;105.580;-0.089;119.71;0.055;112.78;0.609;1.2111
28-Sep-2012;99.570;3.529;102.190;4.961;99.130;5.966;99.948;0.021;99.959;0.507;100.704;1.434;105.500;-0.115;119.71;0.04;113.67;0.528;1.2084
05-Oct-2012;100.140;3.172;103.750;4.557;100.820;5.707;99.881;0.065;99.625;0.572;99.783;1.528;105.280;-0.134;119.53;0.033;113.57;0.539;1.2112
12-Oct-2012;100.350;3.110;104.340;4.458;101.320;5.638;99.913;0.041;99.980;0.502;100.368;1.459;105.370;-0.162;119.76;-0.002;113.68;0.497;1.2089
19-Oct-2012;100.950;2.844;105.470;4.207;103.450;5.381;99.793;0.115;99.379;0.628;99.061;1.602;105.130;-0.190;119.35;0.031;113.49;0.525;1.2089
26-Oct-2012;100.330;3.125;104.280;4.441;101.620;5.605;99.900;0.054;99.800;0.540;99.648;1.544;105.090;-0.203;119.45;0.025;113.77;0.506;1.2093
02-Nov-2012;100.420;3.105;104.390;4.482;101.360;5.675;99.977;0.004;100.150;0.465;100.400;1.452;104.860;-0.134;119.13;0.021;113.63;0.486;1.207
09-Nov-2012;100.160;3.217;103.600;4.620;99.990;5.846;100.057;-0.034;100.657;0.363;101.411;1.344;104.940;-0.155;119.22;-0.005;114.1;0.432;1.2055
16-Nov-2012;100.000;3.325;103.210;4.728;99.700;5.889;100.051;-0.034;100.717;0.339;101.528;1.318;104.830;-0.160;119.12;-0.002;114.4;0.432;1.2045
23-Nov-2012;100.440;3.046;104.180;4.467;101.370;5.628;99.990;-0.001;100.243;0.438;100.472;1.438;104.900;-0.156;118.92;0.031;113.94;0.487;1.2039
30-Nov-2012;100.730;2.941;105.140;4.264;103.550;5.326;99.985;0.010;100.484;0.406;101.177;1.383;104.620;-0.135;119.05;-0.005;114.34;0.421;1.2049
07-Dec-2012;100.460;3.034;104.500;4.371;102.450;5.470;100.166;-0.075;101.039;0.293;101.961;1.296;104.470;-0.158;119.23;-0.061;114.91;0.401;1.2077
14-Dec-2012;100.680;2.915;105.070;4.260;103.220;5.394;100.079;-0.039;100.781;0.336;101.299;1.355;104.540;-0.109;118.79;0.022;114.31;0.453;1.2082
21-Dec-2012;100.820;2.848;105.940;4.052;104.150;5.262;100.013;-0.008;100.707;0.349;101.059;1.380;104.330;-0.108;118.51;0.031;113.98;0.485;1.2072
28-Dec-2012;100.670;2.955;105.790;4.077;103.960;5.269;100.055;-0.028;101.017;0.285;101.760;1.306;104.240;-0.111;118.52;0.037;114.22;0.452;1.2073
04-Jan-2013;101.460;2.469;106.950;3.803;105.640;5.058;99.849;0.080;99.887;0.525;99.606;1.545;104.040;-0.112;118.34;0.056;113.49;0.521;1.2083
11-Jan-2013;101.940;2.234;108.170;3.479;106.860;4.883;99.750;0.131;99.318;0.636;99.253;1.584;109.040;-0.098;113.9;0.154;132.38;0.676;1.2187
18-Jan-2013;100.440;2.522;102.840;3.846;105.450;5.071;99.651;0.186;99.400;0.618;99.459;1.558;108.890;0.011;113.77;0.228;131.89;0.71;1.2442
25-Jan-2013;100.600;2.449;103.210;3.782;101.790;5.158;99.511;0.262;98.860;0.732;98.727;1.638;108.740;0.061;113.46;0.284;131.47;0.758;1.2468
01-Feb-2013;100.300;2.615;102.650;3.908;101.450;5.206;99.550;0.244;98.900;0.721;98.481;1.665;108.650;0.057;113.1;0.314;130.88;0.785;1.2381
08-Feb-2013;100.010;2.777;102.070;4.054;100.310;5.380;99.658;0.186;99.340;0.632;98.992;1.610;108.650;0.028;113.56;0.228;131.12;0.771;1.2256
15-Feb-2013;100.440;2.541;102.950;3.825;101.570;5.182;100.126;0.189;99.230;0.657;98.544;1.659;108.570;0.039;113.53;0.227;130.82;0.797;1.2314
22-Feb-2013;100.380;2.552;102.980;3.830;101.830;5.157;100.250;0.125;99.710;0.559;99.384;1.568;108.500;0.030;113.48;0.186;130.68;0.787;1.2257
01-Mar-2013;100.480;2.511;103.220;3.762;102.240;5.098;100.429;0.037;100.462;0.406;100.800;1.413;108.450;0.012;113.75;0.137;131.63;0.705;1.2277
08-Mar-2013;101.110;2.190;104.590;3.464;104.790;4.767;100.333;0.086;99.970;0.507;99.777;1.526;108.270;0.066;113.5;0.203;130.86;0.78;1.237
15-Mar-2013;100.800;2.351;103.850;3.622;103.810;4.914;100.395;0.050;100.353;0.429;100.431;1.452;108.160;0.078;113.25;0.202;130.23;0.782;1.2275
22-Mar-2013;100.820;2.352;104.050;3.576;104.210;4.854;100.438;0.031;100.560;0.385;101.121;1.378;108.240;0.004;113.49;0.163;130.81;0.751;1.2218
29-Mar-2013;100.540;2.457;102.870;3.820;102.470;5.055;100.530;-0.023;100.939;0.306;102.024;1.282;108.220;-0.005;113.59;0.142;131.12;0.728;1.2168
05-Apr-2013;101.260;2.087;104.430;3.470;104.600;4.782;100.458;0.012;101.020;0.289;102.646;1.210;108.200;-0.059;113.65;0.113;131.69;0.628;1.2139
12-Apr-2013;101.160;2.127;104.770;3.389;105.420;4.694;100.439;0.019;100.875;0.318;102.200;1.259;108.100;-0.021;113.5;0.122;131.47;0.682;1.2162
19-Apr-2013;101.330;2.051;105.080;3.320;105.890;4.628;100.427;0.023;100.823;0.328;102.275;1.252;108.160;0.075;113.73;0.091;131.93;0.616;1.2184
26-Apr-2013;101.480;1.953;105.900;3.125;108.820;4.277;100.456;0.005;100.940;0.303;102.663;1.209;108.080;-0.069;113.76;0.049;132.28;0.594;1.2279
03-May-2013;102.280;1.536;107.570;2.765;111.080;4.011;100.464;-0.001;100.807;0.330;102.334;1.245;108.010;-0.075;113.8;0.059;132.45;0.607;1.2261
10-May-2013;102.030;1.642;106.830;2.958;109.350;4.202;100.360;0.057;99.050;0.449;101.037;1.386;107.890;-0.041;113.65;0.088;132.01;0.629;1.2428
17-May-2013;101.910;1.686;106.600;2.957;109.230;4.209;100.047;-0.026;99.515;0.353;101.667;1.316;107.860;-0.080;113.52;0.075;131.69;0.629;1.2479
24-May-2013;101.400;1.977;105.270;3.264;107.710;4.444;99.972;0.014;99.089;0.441;100.645;1.431;107.720;-0.086;113.36;0.164;131.29;0.684;1.2431
31-May-2013;101.420;1.952;105.340;3.223;107.500;4.432;99.845;0.077;98.807;0.499;99.874;1.511;107.650;-0.023;113.06;0.166;130.61;0.736;1.241
07-Jun-2013;101.120;2.102;104.750;3.353;106.260;4.559;99.644;0.178;98.364;0.592;99.562;1.546;107.490;0.014;112.65;0.237;129.71;0.808;1.2369
14-Jun-2013;100.960;2.195;104.440;3.428;106.340;4.576;99.742;0.131;98.637;0.537;99.879;1.513;107.460;0.003;112.55;0.226;129.04;0.827;1.2293
21-Jun-2013;100.720;2.349;103.230;3.697;103.990;4.882;99.459;0.279;97.383;0.816;97.889;1.740;107.280;0.040;112.09;0.302;127.81;0.964;1.2261
28-Jun-2013;100.770;2.294;103.690;3.583;96.970;4.765;99.626;0.193;97.757;0.733;97.939;1.730;107.300;-0.019;112.03;0.343;127.04;1.041;1.2293
05-Jul-2013;101.310;1.962;104.520;3.399;97.930;4.664;99.759;0.118;98.117;0.646;97.944;1.723;107.260;-0.031;112.22;0.307;126.97;1.042;1.2366
12-Jul-2013;101.060;2.110;103.870;3.504;96.910;4.787;99.811;0.097;98.581;0.550;99.489;1.554;107.110;0.007;112.19;0.288;127.13;1.018;1.2366
19-Jul-2013;101.210;1.976;104.520;3.372;97.810;4.677;99.830;0.090;98.799;0.513;99.775;1.525;107.040;-0.004;112.14;0.258;127.31;0.975;1.2364
26-Jul-2013;101.330;1.946;105.000;3.284;98.150;4.630;99.705;0.159;98.153;0.645;98.492;1.666;106.950;0.010;111.95;0.272;126.44;1.045;1.2326
02-Aug-2013;101.360;1.896;105.110;3.216;98.460;4.584;99.708;0.159;98.147;0.651;98.619;1.658;106.840;0.055;111.92;0.286;126.48;1.061;1.2338
09-Aug-2013;101.470;1.830;101.510;3.421;99.220;4.487;99.707;0.168;98.088;0.670;98.418;1.682;106.790;0.017;111.95;0.264;127.33;0.984;1.2309
16-Aug-2013;101.650;1.698;101.960;3.322;100.210;4.364;99.602;0.224;97.459;0.812;96.689;1.877;106.650;0.058;111.81;0.285;126.46;1.035;1.2347
23-Aug-2013;101.500;1.787;101.590;3.411;99.460;4.461;99.917;0.291;97.081;0.895;96.213;1.932;106.560;0.073;111.52;0.36;125.5;1.158;1.233
30-Aug-2013;101.380;1.831;101.100;3.510;98.900;4.535;100.004;0.248;97.423;0.822;96.833;1.855;106.600;0.013;111.76;0.275;126.07;1.086;1.2291
06-Sep-2013;101.450;1.785;101.230;3.478;98.910;4.528;99.979;0.266;99.935;1.015;96.079;1.947;106.500;0.028;111.62;0.273;125.33;1.117;1.2359
13-Sep-2013;101.450;1.763;101.710;3.378;99.320;4.490;100.051;0.229;100.049;0.990;100.236;1.975;106.400;0.043;111.53;0.296;125.14;1.169;1.2361
20-Sep-2013;101.800;1.486;102.790;3.119;100.650;4.305;100.075;0.214;100.295;0.939;100.480;1.953;106.320;0.059;111.64;0.263;125.69;1.12;1.2312
27-Sep-2013;101.680;1.587;102.420;3.224;100.260;4.368;100.147;0.174;101.007;0.795;101.984;1.780;106.240;0.047;111.75;0.218;126.11;1.021;1.2248
04-Oct-2013;101.960;1.382;102.980;3.106;101.490;4.218;100.143;0.175;100.718;0.850;101.488;1.833;106.240;0.034;111.78;0.218;126.16;1.066;1.2295
11-Oct-2013;101.880;1.441;102.610;3.181;100.720;4.305;100.120;0.187;100.720;0.853;101.241;1.860;106.210;-0.007;111.8;0.184;126.18;1.051;1.2347
18-Oct-2013;102.010;1.306;103.160;3.046;100.990;4.269;100.125;0.181;100.910;0.812;101.467;1.836;106.110;0.009;111.74;0.194;125.97;1.041;1.234
25-Oct-2013;102.090;1.237;103.870;2.908;101.970;4.155;100.114;0.189;101.088;0.773;102.196;1.754;106.020;0.025;111.81;0.17;126.5;0.991;1.2318
01-Nov-2013;102.312;1.070;104.602;2.744;103.105;4.015;100.245;0.117;101.615;0.664;102.740;1.693;105.950;0.017;111.7;0.182;126.55;0.987;1.23
08-Nov-2013;102.291;1.026;104.528;2.764;102.276;4.115;100.254;0.111;101.482;0.693;102.120;1.763;105.850;0.034;111.78;0.152;126.61;0.975;1.2314
15-Nov-2013;102.358;0.999;105.090;2.644;102.589;4.084;99.738;0.128;101.673;0.650;102.580;1.709;105.930;-0.059;111.6;0.181;126.72;0.959;1.2346
22-Nov-2013;102.329;0.989;105.417;2.565;102.285;4.114;99.720;0.138;101.489;0.689;102.222;1.749;105.900;-0.086;111.7;0.145;127.1;0.916;1.229
29-Nov-2013;102.232;1.037;104.792;2.693;102.179;4.127;99.760;0.119;101.640;0.655;102.720;1.693;105.840;-0.096;111.76;0.119;127.4;0.881;1.2314
06-Dec-2013;102.053;1.157;104.304;2.795;101.716;4.185;99.580;0.211;100.913;0.804;101.427;1.838;105.830;-0.137;111.59;0.145;126.42;0.973;1.2221
13-Dec-2013;102.088;1.099;104.792;2.686;102.354;4.104;99.510;0.248;100.851;0.815;101.488;1.826;105.750;-0.134;111.59;0.133;126.22;0.988;1.222
20-Dec-2013;101.970;1.157;104.539;2.735;102.073;4.139;99.560;0.226;100.569;0.877;101.161;1.866;105.600;-0.100;111.24;0.197;125.44;1.059;1.2249
27-Dec-2013;101.831;1.251;104.151;2.817;101.296;4.235;99.540;0.238;100.187;0.959;100.420;1.951;105.550;-0.109;111.13;0.212;125.07;1.092;1.2248
03-Jan-2014;102.264;0.882;105.940;2.425;103.994;3.898;99.590;0.214;100.343;0.926;100.480;1.944;105.520;-0.125;111.13;0.203;125.18;1.077;1.23
10-Jan-2014;104.374;1.291;106.433;2.315;104.708;3.813;99.640;0.190;100.779;0.832;101.340;1.847;105.590;-0.086;113.88;0.363;100.22;1.227;1.2335
17-Jan-2014;104.403;1.264;106.723;2.247;105.595;3.705;99.680;0.170;100.777;0.843;102.134;1.755;105.580;-0.105;114.19;0.3;100.98;1.149;1.2322
24-Jan-2014;104.161;1.354;106.296;2.333;104.945;3.782;99.770;0.123;101.247;0.748;103.020;1.654;105.520;-0.100;114.58;0.222;101.93;1.052;1.2229
31-Jan-2014;104.435;1.219;106.857;2.211;105.845;3.675;99.865;0.073;101.726;0.651;100.855;1.658;105.540;-0.129;114.94;0.151;102.59;0.985;1.222
07-Feb-2014;104.494;1.174;107.320;2.101;101.771;3.593;99.813;0.102;101.647;0.665;100.810;1.662;105.420;-0.098;114.6;0.201;102.25;1.019;1.2243
14-Feb-2014;104.423;1.192;107.207;2.122;101.770;3.591;100.275;0.116;101.573;0.682;100.572;1.687;105.380;-0.103;114.39;0.229;102.09;1.035;1.2221
21-Feb-2014;104.487;1.143;107.217;2.111;102.067;3.556;100.259;0.123;101.631;0.666;100.774;1.667;105.340;-0.108;114.42;0.214;102.28;1.015;1.219
28-Feb-2014;104.600;1.072;107.592;2.023;102.407;3.514;100.241;0.128;101.608;0.670;101.116;1.628;105.240;-0.091;114.32;0.22;102.44;0.999;1.2141
07-Mar-2014;104.893;0.920;103.516;2.023;103.716;3.362;100.138;0.181;101.515;0.688;100.887;1.655;105.110;-0.053;114.1;0.25;102.07;1.036;1.2179
14-Mar-2014;104.925;0.886;103.511;2.021;103.861;3.345;100.182;0.158;101.945;0.598;101.868;1.544;105.130;-0.087;114.36;0.193;102.76;0.965;1.2134
21-Mar-2014;104.860;0.896;103.678;1.985;103.771;3.355;100.053;0.223;101.459;0.697;101.050;1.634;105.070;-0.082;114.08;0.234;102.3;1.012;1.2173
28-Mar-2014;105.004;0.812;104.287;1.857;104.756;3.241;100.195;0.149;101.871;0.611;101.809;1.551;105.020;-0.079;114.35;0.177;102.98;0.942;1.2194
04-Apr-2014;105.182;0.702;104.971;1.715;105.494;3.153;100.159;0.167;101.889;0.603;101.790;1.553;104.970;-0.079;114.45;0.149;103.25;0.914;1.2222
11-Apr-2014;105.053;0.741;104.627;1.781;105.214;3.185;100.171;0.160;101.997;0.581;102.210;1.511;104.970;-0.104;114.5;0.13;103.6;0.878;1.2164
18-Apr-2014;105.084;0.699;105.001;1.701;106.051;3.087;100.150;0.170;101.924;0.595;102.121;1.515;104.860;-0.078;114.01;0.208;103.68;0.869;1.2197
25-Apr-2014;104.963;0.738;105.052;1.688;106.262;3.064;100.143;0.175;101.945;0.587;102.399;1.483;104.760;-0.048;114.29;0.148;103.83;0.853;1.2194
02-May-2014;104.910;0.743;105.163;1.664;107.000;2.981;100.216;0.133;102.202;0.528;102.691;1.450;104.680;-0.032;114.24;0.147;104.02;0.833;1.2181
09-May-2014;104.891;0.726;105.478;1.592;107.544;2.917;100.206;0.137;99.699;0.562;102.628;1.460;104.660;-0.048;114.21;0.143;104.18;0.816;1.2198
16-May-2014;104.786;0.755;105.422;1.599;107.107;2.964;100.315;0.097;100.198;0.459;103.751;1.336;104.590;-0.037;114.2;0.134;104.85;0.748;1.2222
23-May-2014;104.648;0.813;105.033;1.674;106.895;2.988;100.375;0.066;100.159;0.463;100.808;1.412;104.570;-0.053;113.94;0.172;104.4;0.792;1.2206
30-May-2014;104.749;0.728;105.640;1.548;108.033;2.858;100.371;0.066;100.352;0.427;101.337;1.355;104.580;-0.081;114.06;0.141;105.03;0.728;1.2202
06-Jun-2014;105.102;0.519;107.081;1.241;109.849;2.651;100.388;0.056;100.570;0.378;101.305;1.357;104.570;-0.107;114.06;0.129;105.27;0.702;1.2193
13-Jun-2014;105.006;0.539;106.787;1.298;109.775;2.658;100.435;0.030;100.446;0.402;101.180;1.373;104.520;-0.104;113.81;0.168;104.71;0.758;1.2186
20-Jun-2014;104.812;0.620;106.318;1.392;109.057;2.739;100.413;0.041;100.473;0.401;101.398;1.348;104.370;-0.048;113.81;0.157;105.15;0.713;1.2173
27-Jun-2014;105.003;0.493;106.825;1.280;109.942;2.636;100.410;0.038;100.611;0.375;102.180;1.263;104.220;0.009;113.74;0.16;105.74;0.652;1.2159
04-Jul-2014;105.127;0.397;106.780;1.285;109.681;2.664;100.442;0.020;100.728;0.345;102.161;1.265;104.160;0.016;113.73;0.152;105.76;0.649;1.2162
11-Jul-2014;104.959;0.454;106.392;1.362;108.670;2.776;100.437;0.021;100.910;0.305;102.723;1.203;104.120;0.011;113.82;0.124;106.2;0.603;1.214
18-Jul-2014;105.116;0.353;107.153;1.198;110.044;2.621;100.413;0.034;100.888;0.310;103.148;1.159;104.070;0.012;114.02;0.075;106.83;0.539;1.215
25-Jul-2014;105.119;0.302;107.538;1.108;110.741;2.541;100.410;0.030;100.923;0.303;103.253;1.145;104.050;-0.005;113.94;0.079;107.05;0.515;1.2149
01-Aug-2014;105.002;0.341;107.323;1.150;110.731;2.537;100.414;0.024;100.934;0.299;103.316;1.139;103.990;0.006;113.79;0.099;106.67;0.552;1.2161
08-Aug-2014;105.000;0.311;107.226;1.163;110.337;2.583;100.425;0.017;101.117;0.262;104.111;1.054;104.310;0.008;113.84;0.078;107.63;0.454;1.2143
15-Aug-2014;105.115;0.217;108.183;0.957;102.968;2.418;100.469;-0.010;101.391;0.199;104.924;0.967;104.340;-0.023;113.71;0.092;107.6;0.456;1.2098
22-Aug-2014;105.119;0.184;108.317;0.923;103.176;2.393;99.979;0.010;101.274;0.229;104.731;0.988;104.240;0.005;113.45;0.132;107.14;0.501;1.2103
29-Aug-2014;104.950;0.245;108.313;0.915;104.703;2.228;100.059;-0.029;101.495;0.177;105.657;0.887;104.270;-0.024;113.61;0.091;107.78;0.435;1.2059
05-Sep-2014;108.606;0.215;117.472;0.817;106.275;2.060;100.127;-0.063;100.283;0.193;105.213;0.935;104.320;-0.066;113.63;0.076;107.31;0.481;1.2059
12-Sep-2014;108.129;0.391;115.940;1.083;103.498;2.358;100.104;-0.049;100.040;0.244;99.192;1.088;104.340;-0.094;113.54;0.083;106.83;0.528;1.2098
19-Sep-2014;108.243;0.308;116.888;0.898;104.861;2.208;100.127;-0.064;100.216;0.202;99.580;1.044;104.230;-0.062;113.65;0.05;107.03;0.506;1.2069
26-Sep-2014;108.084;0.347;116.629;0.934;105.089;2.182;100.121;-0.062;100.398;0.169;100.303;0.966;104.240;-0.085;113.55;0.058;107.33;0.475;1.2067
03-Oct-2014;108.021;0.340;116.866;0.880;105.523;2.134;100.119;-0.061;100.404;0.169;100.640;0.931;104.170;-0.071;113.46;0.065;107.28;0.478;1.2105
10-Oct-2014;107.855;0.389;116.915;0.861;106.235;2.056;100.097;-0.050;100.462;0.157;101.005;0.892;104.090;-0.049;113.34;0.079;107.58;0.446;1.2086
17-Oct-2014;107.591;0.479;116.137;0.995;105.226;2.164;100.075;-0.039;100.379;0.173;101.270;0.865;104.060;-0.054;113.2;0.096;107.49;0.454;1.2074
24-Oct-2014;107.441;0.518;116.067;0.995;105.149;2.169;100.069;-0.037;100.410;0.167;101.046;0.889;104.030;-0.059;113.19;0.087;107.31;0.471;1.2062
31-Oct-2014;107.275;0.562;115.879;1.021;105.777;2.105;100.101;-0.056;100.571;0.127;101.430;0.841;104.040;-0.081;113.29;0.056;107.39;0.461;1.2053
07-Nov-2014;107.337;0.498;115.543;1.071;105.203;2.163;100.106;-0.057;100.652;0.117;101.623;0.825;103.970;-0.066;113.33;0.037;107.61;0.437;1.2033
